Scientific name	Protein	BioSample	Isolate	Contig	Start	Stop	Strand	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	% Identity to reference	Organism group	Strain	Location	Isolation source	Isolation type	Host	Assembly	Collection date	Contig coverage	Assembly coverage
Escherichia coli	WP_004201164.1	SAMN05928915	PDT000168748.1	NZ_MOHH01000077.1	2850	3662	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	466	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892105.1	15-May	0	0
Escherichia coli	WP_004201164.1	SAMN05928916	PDT000168749.1	NZ_MOHI01000051.1	4260	5072	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	465	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892125.1	15-May	0	0
Escherichia coli	WP_004201164.1	SAMN05928917	PDT000168750.1	NZ_MOHJ01000006.1	2937	3749	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	628	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892135.1	15-May	0	0
Escherichia coli	WP_004201164.1	SAMN05928918	PDT000168751.1	NZ_MOHK01000072.1	4261	5073	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	627	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892145.1	15-May	0	0
Escherichia coli	WP_004201164.1	SAMN05928920	PDT000168752.1	NZ_MOHN01000032.1	2851	3663	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	464	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892185.1	15-May	0	0
Escherichia coli	WP_023408309.1	SAMN05928850	PDT000168753.1	NZ_MOEV01000032.1	184	996	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	694	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892215.1	14-Nov	0	0
Escherichia coli	WP_032495672.1	SAMN05928921	PDT000168754.1	NZ_MOHO01000085.1	250	1062	+	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	650	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892205.1	15-Aug	0	0
Escherichia coli	WP_023408309.1	SAMN05928851	PDT000168755.1	NZ_MOEW01000088.1	2209	3021	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	447	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892245.1	14-Nov	0	0
Escherichia coli	WP_032495672.1	SAMN05928854	PDT000168756.1	NZ_MOEZ01000105.1	2989	3801	-	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	558	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892255.1	14-Nov	0	0
Escherichia coli	WP_023408309.1	SAMN05928859	PDT000168757.1	NZ_MOFE01000069.1	2208	3020	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	453	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892275.1	14-Nov	0	0
Escherichia coli	WP_032495672.1	SAMN05928861	PDT000168758.1	NZ_MOFG01000093.1	250	1062	+	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	619	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892295.1	14-Nov	0	0
Escherichia coli	WP_004201164.1	SAMN05928862	PDT000168759.1	NZ_MOFH01000103.1	835	1647	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	455	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892325.1	14-Nov	0	0
Escherichia coli	WP_023408309.1	SAMN05928866	PDT000168760.1	NZ_MOFL01000064.1	5725	6537	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	463	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892335.1	15-Feb	0	0
Escherichia coli	WP_032495672.1	SAMN05928863	PDT000168761.1	NZ_MOFI01000121.1	8076	8888	-	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	620	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892355.1	14-Nov	0	0
Escherichia coli	WP_023408309.1	SAMN05928867	PDT000168762.1	NZ_MOFM01000118.1	251	1063	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	462	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892365.1	15-Feb	0	0
Escherichia coli	WP_023408309.1	SAMN05928868	PDT000168763.1	NZ_MOFN01000022.1	2209	3021	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	461	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892405.1	15-Feb	0	0
Escherichia coli	WP_032495672.1	SAMN05928870	PDT000168764.1	NZ_MOFP01000101.1	724	1536	+	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	460	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892425.1	15-Feb	0	0
Escherichia coli	WP_023408309.1	SAMN05928872	PDT000168765.1	NZ_MOFR01000113.1	2209	3021	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	624	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892435.1	15-Feb	0	0
Escherichia coli	WP_023408309.1	SAMN05928873	PDT000168766.1	NZ_MOFS01000050.1	5725	6537	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	585	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892445.1	15-Feb	0	0
Escherichia coli	WP_023408309.1	SAMN05928876	PDT000168767.1	NZ_MOFV01000138.1	5726	6538	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	606	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892485.1	15-Feb	0	0
Escherichia coli	WP_023408309.1	SAMN05928882	PDT000168768.1	NZ_MOGB01000018.1	2255	3067	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	600	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892515.1	15-Feb	0	0
Escherichia coli	WP_023408309.1	SAMN05928878	PDT000168769.1	NZ_MOFX01000038.1	2189	3001	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	604	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892505.1	15-Feb	0	0
Escherichia coli	WP_032495672.1	SAMN05928885	PDT000168770.1	NZ_MOGE01000059.1	9215	10027	-	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	545	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892525.1	15-May	0	0
Escherichia coli	WP_023408309.1	SAMN05928889	PDT000168771.1	NZ_MOGI01000019.1	2208	3020	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	479	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892565.1	15-May	0	0
Escherichia coli	WP_023408309.1	SAMN05928891	PDT000168772.1	NZ_MOGK01000093.1	42361	43173	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	676	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892585.1	15-May	0	0
Escherichia coli	WP_023408309.1	SAMN05928899	PDT000168773.1	NZ_MOGS01000097.1	184	996	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	557	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892605.1	15-May	0	0
Escherichia coli	WP_023408309.1	SAMN05928894	PDT000168774.1	NZ_MOGN01000016.1	435268	436080	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	554	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892595.1	15-May	0	0
Escherichia coli	WP_032495672.1	SAMN05928905	PDT000168775.1	NZ_MOGX01000104.1	4771	5583	-	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	471	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892645.1	15-May	0	0
Escherichia coli	WP_032495672.1	SAMN05928911	PDT000168776.1	NZ_MOHD01000080.1	250	1062	+	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	607	China: Shandong	sewage from commercial farm	environmental/other	Not Available	GCA_001892665.1	15-May	0	0
Escherichia coli	WP_032495672.1	SAMN05928908	PDT000168777.1	NZ_MOGZ01000079.1	6067	6879	-	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	599	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892675.1	15-May	0	0
Escherichia coli	WP_004201164.1	SAMN05928919	PDT000168778.1	NZ_MOHL01000086.1	2989	3801	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	626	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892685.1	15-May	0	0
Escherichia coli	WP_032495672.1	SAMN05928900	PDT000168779.1	NZ_MOHM01000072.1	252	1064	+	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	544	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892725.1	15-May	0	0
Escherichia coli	WP_023408309.1	SAMN05928922	PDT000168780.1	NZ_MOHP01000045.1	5783	6595	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	507	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892745.1	15-Aug	0	0
Escherichia coli	WP_023408309.1	SAMN05928923	PDT000168781.1	NZ_MOHQ01000098.1	2209	3021	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	503	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892755.1	15-Aug	0	0
Escherichia coli	WP_032495672.1	SAMN05928924	PDT000168782.1	NZ_MOHR01000129.1	249	1061	+	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	508	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892765.1	15-Aug	0	0
Escherichia coli	WP_023408309.1	SAMN05928925	PDT000168783.1	NZ_MOHS01000012.1	2277	3089	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	654	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892795.1	15-Aug	0	0
Escherichia coli	WP_023408309.1	SAMN05928926	PDT000168784.1	NZ_MOHT01000033.1	2208	3020	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	510	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892825.1	15-Aug	0	0
Escherichia coli	WP_023408309.1	SAMN05928927	PDT000168785.1	NZ_MOHU01000077.1	188	1000	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	582	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892835.1	15-Aug	0	0
Escherichia coli	WP_032495672.1	SAMN05928928	PDT000168786.1	NZ_MOHV01000119.1	251	1063	+	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	511	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892845.1	15-Aug	0	0
Escherichia coli	WP_023408309.1	SAMN05928929	PDT000168787.1	NZ_MOHW01000035.1	41603	42415	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	655	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892865.1	15-Aug	0	0
Escherichia coli	WP_023408309.1	SAMN05928932	PDT000168788.1	NZ_MOHZ01000026.1	2209	3021	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	653	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892905.1	15-Aug	0	0
Escherichia coli	WP_032495672.1	SAMN05928931	PDT000168789.1	NZ_MOHY01000035.1	6069	6881	-	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	652	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892935.1	15-Aug	0	0
Escherichia coli	WP_032495672.1	SAMN05928930	PDT000168790.1	NZ_MOHX01000127.1	251	1063	+	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	504	China: Shandong	cloaca swabs from commercial farm	environmental/other	chicken	GCA_001892955.1	15-Aug	0	0
Escherichia coli	WP_023408309.1	SAMN05969695	PDT000208667.1	NZ_CP017981.1	53317	54129	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	CH611_eco	China: Guangzhou	urine from cystostomy	clinical	Homo sapiens	GCA_002125925.1	2015/7/21	0	0
Escherichia coli	WP_023408309.1	SAMN04521875	PDT000210710.1	NZ_NGRW01000008.1	14830	15642	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	BWH68	"USA: Massachusetts, Boston"	abdominal fluid	clinical	Homo sapiens	GCA_002152115.1	2015	2	6
Escherichia coli	WP_023408309.1	SAMN07368479	PDT000236047.1	NZ_NOJW01000110.1	2321	3133	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	E159	China: Zhejiang Province	feces	clinical	Homo sapiens	GCA_002264075.1	2017/1/16	0	0
Escherichia coli	WP_023408309.1	SAMN05294116	PDT000142661.1	NZ_MAJK01000119.1	35777	36589	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	MCR1_NJ	USA	urine culture	clinical	Homo sapiens	GCA_001696775.1	14-Aug	0	0
Escherichia coli	EGL1158617.1	SAMN16552555	PDT000868615.1	AAWREL010000057.1	494	1306	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00071	USA		clinical	Homo sapiens	GCA_015000485.1	2020	126	126
Escherichia coli	EGL1158843.1	SAMN16552555	PDT000868615.1	AAWREL010000119.1	7475	8287	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00071	USA		clinical	Homo sapiens	GCA_015000485.1	2020	127	126
Escherichia coli	EGL1129772.1	SAMN16552552	PDT000868619.1	AAWREI010000057.1	495	1307	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00068	USA		clinical	Homo sapiens	GCA_015000765.1	2020	131	111
Escherichia coli	EGL1129998.1	SAMN16552552	PDT000868619.1	AAWREI010000119.1	536	1348	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00068	USA		clinical	Homo sapiens	GCA_015000765.1	2020	124	111
Escherichia coli	EGL1149482.1	SAMN16552550	PDT000868621.1	AAWREJ010000081.1	161	973	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00066	USA		clinical	Homo sapiens	GCA_015000425.1	2020	228	75
Escherichia coli	EGL1149623.1	SAMN16552550	PDT000868621.1	AAWREJ010000134.1	202	1014	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00066	USA		clinical	Homo sapiens	GCA_015000425.1	2020	279	75
Escherichia coli	EGL1134901.1	SAMN16552541	PDT000868631.1	AAWREF010000063.1	494	1306	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00057	USA		clinical	Homo sapiens	GCA_015000825.1	2020	188	119
Escherichia coli	EGL1135020.1	SAMN16552541	PDT000868631.1	AAWREF010000122.1	420	1232	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00057	USA		clinical	Homo sapiens	GCA_015000825.1	2020	180	119
Escherichia coli	EGL1143839.1	SAMN16552529	PDT000868644.1	AAWREH010000038.1	39063	39875	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00045	USA		clinical	Homo sapiens	GCA_015000795.1	2020	116	114
Escherichia coli	EGL1144625.1	SAMN16552529	PDT000868644.1	AAWREH010000115.1	4401	5213	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00045	USA		clinical	Homo sapiens	GCA_015000795.1	2020	145	114
Escherichia coli	EGL1119628.1	SAMN16552488	PDT000868659.1	AAWRED010000022.1	85020	85832	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00004	USA		clinical	Homo sapiens	GCA_015000725.1	2020	411	301
Escherichia coli	EGL1120777.1	SAMN16552488	PDT000868659.1	AAWRED010000089.1	266	1078	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00004	USA		clinical	Homo sapiens	GCA_015000725.1	2020	410	301
Escherichia coli	EGL1125340.1	SAMN16552500	PDT000868675.1	AAWREE010000062.1	494	1306	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00016	USA		clinical	Homo sapiens	GCA_015000685.1	2020	270	73
Escherichia coli	EGL1125471.1	SAMN16552500	PDT000868675.1	AAWREE010000100.1	420	1232	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00016	USA		clinical	Homo sapiens	GCA_015000685.1	2020	272	73
Escherichia coli	EGL1097191.1	SAMN16552499	PDT000868676.1	AAWREA010000057.1	493	1305	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00015	USA		clinical	Homo sapiens	GCA_015000745.1	2020	79	74
Escherichia coli	EGL1097438.1	SAMN16552499	PDT000868676.1	AAWREA010000114.1	7475	8287	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00015	USA		clinical	Homo sapiens	GCA_015000745.1	2020	78	74
Escherichia coli	EGL1115902.1	SAMN16552497	PDT000868678.1	AAWREB010000085.1	1582	2394	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00013	USA		clinical	Homo sapiens	GCA_015000665.1	2020	64	51
Escherichia coli	EGL1116154.1	SAMN16552497	PDT000868678.1	AAWREB010000167.1	1575	2387	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00013	USA		clinical	Homo sapiens	GCA_015000665.1	2020	61	51
Escherichia coli	EGL1946999.1	SAMN16552496	PDT000868679.1	AAWRLN010000094.1	493	1305	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00012	USA		clinical	Homo sapiens	GCA_015007495.1	2020	38	42
Escherichia coli	EGL1947182.1	SAMN16552496	PDT000868679.1	AAWRLN010000161.1	420	1232	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	2020GO-00012	USA		clinical	Homo sapiens	GCA_015007495.1	2020	31	42
Escherichia coli	EGL3886541.1	SAMN16574776	PDT000869964.1	AAWSCP010000059.1	495	1307	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	Escherichia_coli_2020CK-00423	USA	stool	clinical	Homo sapiens	GCA_015027995.1	2020/10/4	336	85
Escherichia coli	EGL3886779.1	SAMN16574776	PDT000869964.1	AAWSCP010000132.1	536	1348	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	Escherichia_coli_2020CK-00423	USA	stool	clinical	Homo sapiens	GCA_015027995.1	2020/10/4	303	85
Escherichia coli	HAO5475541.1	SAMN15868642	PDT000858650.1	DABXTX010000176.1	495	1307	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	Escherichia coli ARLG-4290	USA: Northeast	urine	clinical	Homo sapiens	GCA_015013635.1	2016	71	161
Escherichia coli	HAO5476122.1	SAMN15868642	PDT000858650.1	DABXTX010000411.1	420	1232	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	Escherichia coli ARLG-4290	USA: Northeast	urine	clinical	Homo sapiens	GCA_015013635.1	2016	58	161
Escherichia coli	WP_032495672.1	SAMN15964908	PDT000831195.1	NZ_JACTUE010000132.1	309	1121	+	blaNDM-9	subclass B1 metallo-beta-lactamase NDM-9	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	100	100	E.coli and Shigella	148B3	France	reactal swab	clinical	Homo sapiens	GCA_014490075.1	2017	0	0
