Scientific name	Protein	BioSample	Location	Collection date	Isolate	AMRFinderPlus analysis type	Isolation type	Contig	Start	Assembly	Stop	Host	Isolation source	Strand	Element symbol	Element name	Type	Scope	Subtype	Class	Subclass	Method	% Coverage of reference	% Identity to reference
Klebsiella pneumoniae		SAMN11081268	Russia	2015	PDT000920638.1	NUCLEOTIDE	clinical	SOYD01000045.1	6703	GCA_016136085.1	7512	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081266	Russia	2015	PDT000920639.1	NUCLEOTIDE	clinical	SOYB01000020.1	5599	GCA_016136135.1	6408	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081265	Russia	2015	PDT000920640.1	NUCLEOTIDE	clinical	SOYA01000009.1	3725	GCA_016136155.1	4534	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081263	Russia	2015	PDT000920643.1	NUCLEOTIDE	clinical	SOXY01000009.1	9342	GCA_016136215.1	10151	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081278	Russia	2015	PDT000920644.1	NUCLEOTIDE	clinical	SOXW01000010.1	17717	GCA_016136225.1	18526	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081277	Russia	2015	PDT000920645.1	NUCLEOTIDE	clinical	SOXV01000010.1	384	GCA_016136235.1	1193	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081275	Russia	2015	PDT000920646.1	NUCLEOTIDE	clinical	SOXT01000022.1	63507	GCA_016136275.1	64316	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081276	Russia	2015	PDT000920647.1	NUCLEOTIDE	clinical	SOXU01000043.1	126574	GCA_016136285.1	127383	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081274	Russia	2015	PDT000920649.1	NUCLEOTIDE	clinical	SOXS01000013.1	3724	GCA_016136335.1	4533	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081273	Russia	2015	PDT000920650.1	NUCLEOTIDE	clinical	SOXR01000043.1	39189	GCA_016136345.1	39998	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081271	Russia	2015	PDT000920651.1	NUCLEOTIDE	clinical	SOXP01000027.1	237012	GCA_016136385.1	237821	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081261	Russia	2015	PDT000920653.1	NUCLEOTIDE	clinical	SOXN01000095.1	105236	GCA_016136415.1	106045	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081260	Russia	2015	PDT000920655.1	NUCLEOTIDE	clinical	SOXM01000083.1	89027	GCA_016136425.1	89836	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081258	Russia	2015	PDT000920656.1	NUCLEOTIDE	clinical	SOXK01000005.1	6703	GCA_016136475.1	7512	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081257	Russia	2015	PDT000920657.1	NUCLEOTIDE	clinical	SOXJ01000052.1	978307	GCA_016136495.1	979116	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081256	Russia	2015	PDT000920658.1	NUCLEOTIDE	clinical	SOXI01000004.1	6701	GCA_016136505.1	7510	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081235	Russia	2015	PDT000920669.1	NUCLEOTIDE	clinical	SOWW01000049.1	140442	GCA_016136735.1	141251	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081234	Russia	2015	PDT000920670.1	NUCLEOTIDE	clinical	SOWV01000026.1	147444	GCA_016136765.1	148253	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081233	Russia	2015	PDT000920672.1	NUCLEOTIDE	clinical	SOWU01000044.1	240849	GCA_016136775.1	241658	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081232	Russia	2015	PDT000920673.1	NUCLEOTIDE	clinical	SOWT01000051.1	109947	GCA_016136815.1	110756	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081231	Russia	2015	PDT000920674.1	NUCLEOTIDE	clinical	SOWS01000050.1	279200	GCA_016136835.1	280009	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081228	Russia	2015	PDT000920675.1	NUCLEOTIDE	clinical	SOWP01000065.1	63411	GCA_016136855.1	64220	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081229	Russia	2015	PDT000920676.1	NUCLEOTIDE	clinical	SOWQ01000021.1	652264	GCA_016136865.1	653073	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081230	Russia	2015	PDT000920677.1	NUCLEOTIDE	clinical	SOWR01000052.1	380706	GCA_016136875.1	381515	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081244	Russia	2015	PDT000920678.1	NUCLEOTIDE	clinical	SOWO01000043.1	417180	GCA_016136895.1	417989	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081241	Russia	2015	PDT000920679.1	NUCLEOTIDE	clinical	SOWL01000024.1	3724	GCA_016136935.1	4533	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081243	Russia	2015	PDT000920680.1	NUCLEOTIDE	clinical	SOWN01000055.1	274158	GCA_016136945.1	274967	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081242	Russia	2015	PDT000920681.1	NUCLEOTIDE	clinical	SOWM01000053.1	13077	GCA_016136955.1	13886	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081240	Russia	2015	PDT000920683.1	NUCLEOTIDE	clinical	SOWK01000016.1	141705	GCA_016137005.1	142514	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081236	Russia	2015	PDT000920685.1	NUCLEOTIDE	clinical	SOWG01000030.1	16996	GCA_016137055.1	17805	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081224	Russia	2015	PDT000920688.1	NUCLEOTIDE	clinical	SOWE01000017.1	3724	GCA_016137085.1	4533	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081220	Russia	2015	PDT000920690.1	NUCLEOTIDE	clinical	SOWA01000039.1	6703	GCA_016137165.1	7512	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081221	Russia	2015	PDT000920691.1	NUCLEOTIDE	clinical	SOWB01000025.1	3724	GCA_016137155.1	4533	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081219	Russia	2015	PDT000920693.1	NUCLEOTIDE	clinical	SOVZ01000021.1	310696	GCA_016137205.1	311505	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081226	Russia	2015	PDT000920696.1	NUCLEOTIDE	clinical	SOVW01000047.1	224551	GCA_016137265.1	225360	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081217	Russia	2015	PDT000920697.1	NUCLEOTIDE	clinical	SOVV01000104.1	239871	GCA_016137275.1	240680	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081291	Estonia	2015	PDT000920764.1	NUCLEOTIDE	clinical	SOTJ01000032.1	6703	GCA_016138615.1	7512	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081155	Belarus	2015	PDT000920777.1	NUCLEOTIDE	clinical	SOSS01000032.1	18154	GCA_016138895.1	18963	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081156	Belarus	2015	PDT000920781.1	NUCLEOTIDE	clinical	SOSQ01000002.1	4240	GCA_016138955.1	5049	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081145	Belarus	2015	PDT000920788.1	NUCLEOTIDE	clinical	SOSK01000033.1	426823	GCA_016139115.1	427632	Homo sapiens	clinical sample	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11081140	Belarus	2015	PDT000920789.1	NUCLEOTIDE	clinical	SOSJ01000036.1	234531	GCA_016139135.1	235340	Homo sapiens	clinical sample	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17373124	Germany	2019	PDT001044109.1	NUCLEOTIDE	clinical	JAFHJJ010000065.1	2553	GCA_018420595.1	3362	Homo sapiens	Rectal swab/stool	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17373119	Germany	2019	PDT001044111.1	NUCLEOTIDE	clinical	JAFHJE010000035.1	9827	GCA_018420655.1	10636	Homo sapiens	Rectal swab/stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17373115	Germany	2019	PDT001044113.1	NUCLEOTIDE	clinical	JAFHJA010000065.1	5717	GCA_018420755.1	6526	Homo sapiens	urine	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17373100	Germany	2019	PDT001044118.1	NUCLEOTIDE	clinical	JAFHIL010000061.1	268	GCA_018421055.1	1077	Homo sapiens	urine	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17373094	Germany	2019	PDT001044121.1	NUCLEOTIDE	clinical	JAFHIG010000239.1	2900	GCA_018421145.1	3709	Homo sapiens	throat swab	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17373084	Germany	2019	PDT001044123.1	NUCLEOTIDE	clinical	JAFHHW010000075.1	268	GCA_018421315.1	1077	Homo sapiens	urine	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17373031	Germany	2019	PDT001044139.1	NUCLEOTIDE	clinical	JAFHFV010000058.1	268	GCA_018422375.1	1077	Homo sapiens	Rectal swab/stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17373024	Germany	2019	PDT001044143.1	NUCLEOTIDE	clinical	JAFHFO010000060.1	268	GCA_018422635.1	1077	Homo sapiens	Anal swab	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17373015	Germany	2019	PDT001044144.1	NUCLEOTIDE	clinical	JAFHFG010000092.1	9241	GCA_018422685.1	10050	Homo sapiens	Tracheal secretions	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17372976	Germany	2019	PDT001044150.1	NUCLEOTIDE	clinical	JAFHDU010000075.1	444	GCA_018423445.1	1253	Homo sapiens	Rectal swab/stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371875	Germany	2017	PDT001046534.1	NUCLEOTIDE	clinical	JAFHPR010000029.1	59081	GCA_018438335.1	59890	Homo sapiens	Rectal swab/stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371857	Germany	2018	PDT001046543.1	NUCLEOTIDE	clinical	JAFHOZ010000113.1	2138	GCA_018438705.1	2947	Homo sapiens	urine	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371853	Germany	2018	PDT001046545.1	NUCLEOTIDE	clinical	JAFHOV010000044.1	5728	GCA_018438765.1	6537	Homo sapiens	Anal swab	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371854	Germany	2018	PDT001046546.1	NUCLEOTIDE	clinical	JAFHOW010000059.1	2553	GCA_018438785.1	3362	Homo sapiens	Anal swab	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371838	Germany	2017	PDT001046556.1	NUCLEOTIDE	clinical	JAFHOG010000058.1	2634	GCA_018439085.1	3443	Homo sapiens	Swab screening	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17372168	Germany	2019	PDT001046592.1	NUCLEOTIDE	clinical	JAFIAW010000064.1	2580	GCA_018440925.1	3389	Homo sapiens	PEG swab	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17372096	Germany	2018	PDT001046601.1	NUCLEOTIDE	clinical	JAFHYD010000053.1	9239	GCA_018441475.1	10048	Homo sapiens	Rectal swab/stool	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17372082	Germany	2018	PDT001046603.1	NUCLEOTIDE	clinical	JAFHXQ010000063.1	2138	GCA_018441685.1	2947	Homo sapiens	urine	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17372062	Germany	2018	PDT001046605.1	NUCLEOTIDE	clinical	JAFHWW010000039.1	12457	GCA_018441945.1	13266	Homo sapiens	urine	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17372026	Germany	2018	PDT001046618.1	NUCLEOTIDE	clinical	JAFHVM010000041.1	2469	GCA_018442765.1	3278	Homo sapiens	Rectal swab/stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17372013	Germany	2018	PDT001046621.1	NUCLEOTIDE	clinical	JAFHUZ010000046.1	9239	GCA_018443045.1	10048	Homo sapiens	blood	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17372012	Germany	2018	PDT001046622.1	NUCLEOTIDE	clinical	JAFHUY010000043.1	9239	GCA_018443065.1	10048	Homo sapiens	Ascites	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371997	Germany	2016	PDT001046625.1	NUCLEOTIDE	clinical	JAFHUJ010000048.1	429	GCA_018443465.1	1238	Homo sapiens	Wound swab	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371993	Germany	2016	PDT001046627.1	NUCLEOTIDE	clinical	JAFHUF010000051.1	5018	GCA_018443555.1	5827	Homo sapiens	urine	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371969	Germany	2018	PDT001046630.1	NUCLEOTIDE	clinical	JAFHTH010000051.1	6541	GCA_018444225.1	7350	Homo sapiens	Rectal swab/stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371943	Germany	2018	PDT001046646.1	NUCLEOTIDE	clinical	JAFHSH010000043.1	10225	GCA_018444945.1	11034	Homo sapiens	stool	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371938	Germany	2017	PDT001046651.1	NUCLEOTIDE	clinical	JAFHSC010000062.1	1425	GCA_018445065.1	2234	Homo sapiens	Rectal swab/stool	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371909	Germany	2019	PDT001046669.1	NUCLEOTIDE	clinical	JAFHQZ010000052.1	9239	GCA_018445645.1	10048	Homo sapiens	sputum	+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17371876	Germany	2018	PDT001046676.1	NUCLEOTIDE	clinical	JAFHPS010000125.1	2265	GCA_018446215.1	2681	Homo sapiens	Rectal swab/stool	+	blaNDM	NDM family subclass B1 metallo-beta-lactamase	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	PARTIAL_CONTIG_ENDX	51.48	100
Klebsiella pneumoniae		SAMN17371878	Germany	2018	PDT001046677.1	NUCLEOTIDE	clinical	JAFHPU010000061.1	2353	GCA_018446255.1	3162	Homo sapiens	Rectal swab/stool	-	blaNDM-7	subclass B1 metallo-beta-lactamase NDM-7	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17372109	Germany	2019	PDT001046688.1	NUCLEOTIDE	clinical	JAFHYP010000038.1	2626	GCA_018447215.1	3435	Homo sapiens	Abscess pancreatic	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN17372084	Germany	2018	PDT001047583.1	NUCLEOTIDE	clinical	JAFHXR010000053.1	6516	GCA_018447595.1	7325	Homo sapiens	urine	-	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11664220	"China: Chengdu, Sichuan"	43411	PDT001047606.1	NUCLEOTIDE	clinical	VCBH01000054.1	2192	GCA_018492875.1	3001	Homo sapiens		-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11664219	"China: Chengdu, Sichuan"	43420	PDT001047607.1	NUCLEOTIDE	clinical	VCBI01000066.1	164	GCA_018492895.1	973	Homo sapiens		+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11664217	"China: Chengdu, Sichuan"	43413	PDT001047608.1	NUCLEOTIDE	environmental/other	VCBK01000046.1	2192	GCA_018492935.1	3001		sink tube	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11664218	"China: Chengdu, Sichuan"	43413	PDT001047609.1	NUCLEOTIDE	environmental/other	VCBJ01000043.1	2192	GCA_018492955.1	3001		sink water	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN11664221	"China: Chengdu, Sichuan"	43415	PDT001061783.1	NUCLEOTIDE	clinical	VCBG01000061.1	164	GCA_018728625.1	973	Homo sapiens		+	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN18042957	China: Nanjing	44089	PDT001059111.1	COMBINED	clinical	NZ_JAFIRU010000003.1	164638	GCA_018682475.1	165396	Homo sapiens	Infected pancreatic necrosis	+	blaNDM	NDM family subclass B1 metallo-beta-lactamase	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	BLASTX	93.7	100
Klebsiella pneumoniae		SAMN18042957	China: Nanjing	44089	PDT001059111.1	COMBINED	clinical	NZ_JAFIRU010000006.1	1813295	GCA_018682475.1	1813999	Homo sapiens	Infected pancreatic necrosis	+	blaNDM	NDM family subclass B1 metallo-beta-lactamase	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	PARTIALX	87.04	100
Klebsiella pneumoniae		SAMEA3512122	Norway	2013	PDT000369317.2	NUCLEOTIDE	clinical	UKMC02000034.1	10831	GCA_900512795.2	11640	Homo sapiens	Other (pancreas secretion)	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMEA1713091	United Kingdom		PDT000595220.1	NUCLEOTIDE	clinical	UOBB01000032.1	27626	GCA_900559995.1	28435	Homo sapiens	not available	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
Klebsiella pneumoniae		SAMN16095452	"China: Chengdu, Sichuan"	43579	PDT000842831.1	NUCLEOTIDE	clinical	JACWGM010000047.1	2287	GCA_014673025.1	3096	Homo sapiens	sputum	-	blaNDM-5	subclass B1 metallo-beta-lactamase NDM-5	AMR	core	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	100	100
